topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
96,girl,/ɡɜːl/,n,con gái,My class has 20 girls and 15 boys.,Lớp học của tôi có 20 nữ và 15 nam.,https://audio.tudienkala.com/data/cache/images/300x225/g/i/girl2.png,https://audio.tudienkala.com/audio/g/i/girl-l6.mp3
96,goods,/ɡʊdz/,n,hàng hóa,The goods readied for selling.,Hàng hóa đã sẵn sàng để bán.,https://audio.tudienkala.com/data/cache/images/300x225/g/o/goods1.jpg,https://audio.tudienkala.com/audio/g/o/goods.mp3
96,helpful,/ˈhelpfəl/,adj,"hữu ích, nhiệt tình",The host family was very helpful.,Gia đình chủ nhà rất nhiệt tình.,https://audio.tudienkala.com/data/cache/images/300x225/h/e/helpful2.jpg,https://audio.tudienkala.com/audio/h/e/helpful.mp3
96,image,/ˈɪmɪdʒ/,n,hình ảnh,Did you save this image?,Bạn lưu hình ảnh này vào chưa?,https://audio.tudienkala.com/data/cache/images/300x225/i/m/image1.png,https://audio.tudienkala.com/audio/i/m/image.mp3
96,iron,/aɪən/,v,là (quần áo),Can you help me iron this shirt?,Em giúp anh là cái áo này được không?,https://audio.tudienkala.com/data/cache/images/300x225/i/r/iron1.jpg,https://audio.tudienkala.com/audio/i/r/iron.mp3
96,joke,/dʒəʊk/,n,"lời nói đùa, chuyện đùa",I enjoy telling jokes.,Tôi thích nói đùa.,https://audio.tudienkala.com/data/cache/images/300x225/j/o/joke1.jpg,https://audio.tudienkala.com/audio/j/o/joke.mp3
96,journalist,/ˈdʒɜːrnəlɪst/,n,nhà báo,Journalists write stories for newspapers.,Nhà báo viết bài cho các tờ báo.,https://audio.tudienkala.com/data/cache/images/300x225/j/o/journalist1.png,https://audio.tudienkala.com/audio/j/o/journalist.mp3
96,lump,/lʌmp/,n,"cục, tảng, miếng",This flour is full of lump.,Bột mì này đóng cục nhiều quá.,https://audio.tudienkala.com/data/cache/images/300x225/l/u/lump2.png,https://audio.tudienkala.com/audio/l/u/lump.mp3
97,mall,/mɔːl/,n,khu thương mại,There is a plan to build a new mall in the middle of town.,Họ có dự định xây một khu thương mại mới ở trung tâm thị trấn.,https://audio.tudienkala.com/data/cache/images/300x225/m/a/mall1.png,https://audio.tudienkala.com/audio/m/a/mall.mp3
97,ourselves,/ˌaʊəˈselvz/,prop,chính chúng tôi,We shouldn't blame ourselves for what happened.,Chúng ta không nên đổ lỗi cho mình về những gì đã xảy ra.,https://audio.tudienkala.com/data/cache/images/300x225/o/u/ourselves1.jpg,https://audio.tudienkala.com/audio/o/u/ourselves.mp3
97,pension,/ˈpenʃən/,n,lương hưu,He was granted a pension.,Ông ta được cấp một khoản lương hưu.,https://audio.tudienkala.com/data/cache/images/300x225/p/e/pension2.jpg,https://audio.tudienkala.com/audio/p/e/pension.mp3
97,performance,/pəˈfɔːm(ə)ns/,n,"buổi biểu diễn, sự trình diễn",The performances are not as exciting as I expected.,Những màn trình diễn không hấp dẫn như là tôi mong đợi.,https://audio.tudienkala.com/data/cache/images/300x225/p/e/performance1.jpg,https://audio.tudienkala.com/audio/p/e/performance.mp3
97,reform,/rɪˈfɔːm/,v,đổi mới,"For years I was an alcoholic, but I reformed when the doctors gave me six months to live.","Trong nhiều năm, tôi là một người nghiện rượu, nhưng tôi thay đổi khi các bác sĩ đã cho tôi sáu tháng để sống.",https://audio.tudienkala.com/data/images_example/300x225/f/o/for_years__ex1_56248d117f8b9a020d261850.jpg,https://audio.tudienkala.com/audio/r/e/reform.mp3
97,requirement,/rɪˈkwaɪəmənt/,n,yêu cầu,A good degree is a minimum requirement for many jobs.,Một bằng cấp tốt là một yêu cầu tối thiểu đối với nhiều việc làm.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/requirement1.jpg,https://audio.tudienkala.com/audio/r/e/requirement.mp3
97,active,/ˈæktɪv/,adj,"hăng hái, năng động",She is over 70 but she is very active.,Bà ấy hơn 70 tuổi rồi nhưng vẫn rất năng động.,https://audio.tudienkala.com/data/images_example/300x225/s/h/she_is_ove_ex1_56248d017f8b9afc0c298335.jpg,https://audio.tudienkala.com/audio/a/c/active.mp3
97,apologize,/əˈpɒlədʒaɪz/,v,xin lỗi,Go and apologize to her,Đi và xin lỗi cô ấy,https://audio.tudienkala.com/data/cache/images/300x225/a/p/apologize2.jpg,https://audio.tudienkala.com/audio/a/p/apologize.mp3
97,bell,/bel/,n,cái chuông,The church bells rang out to welcome in the New Year.,Tiếng chuông nhà thờ vang lên để chào đón trong năm mới.,https://audio.tudienkala.com/data/cache/images/300x225/b/e/bell1.png,https://audio.tudienkala.com/audio/b/e/bell.mp3
97,category,/ˈkætəɡɔːri/,n,"loại, hạng",We have various categories of goods here.,Chúng tôi có nhiều loại hàng hóa khác nhau ở đây.,https://audio.tudienkala.com/data/images_example/300x225/w/e/we_have_va_ex1_56248d017f8b9afc0c2982b5.jpg,https://audio.tudienkala.com/audio/c/a/category.mp3
97,change,/tʃeinʤ/,v,thay đổi,You will never improve if you don't change your negative attitude.,Bạn sẽ không bao giờ cải thiện nếu bạn không thay đổi thái độ tiêu cực của bạn.,https://audio.tudienkala.com/data/cache/images/300x225/c/h/change1.jpg,https://audio.tudienkala.com/audio/c/h/change.mp3
97,comfortable,/ˈkʌmftəbl/,adj,thoải mái,A sofa is more comfortable than a chair.,Ghế sofa thì thoải mái hơn ghế thường.,https://audio.tudienkala.com/data/cache/images/300x225/c/o/comfortable1.jpg,https://audio.tudienkala.com/audio/c/o/comfortable.mp3
97,commission,/kəˈmɪʃən/,n,tiền hoa hồng,He earned £2000 in commission last month.,Anh ta kiếm được £ 2.000 trong hoa hồng tháng trước.,https://audio.tudienkala.com/data/cache/images/300x225/c/o/commission1.jpg,https://audio.tudienkala.com/audio/c/o/commission.mp3
97,culture,/ˈkʌltʃər/,n,văn hóa (của một nhóm hoặc tổ chức),"In general, culture effects on business.","Nhìn chung, văn hoá ảnh hưởng đến kinh doanh.",https://audio.tudienkala.com/data/images_example/300x225/i/n/in_general_ex1_587726c47f8b9ae72f8b4591.jpg,https://audio.tudienkala.com/audio/c/u/culture.mp3
97,derive from,/dɪˈraɪv frəm/,v,bắt nguồn từ,She derives great pleasure from playing the violin.,Cô ấy bắt nguồn niềm vui lớn từ việc chơi đàn vi-ô-lông.,https://audio.tudienkala.com/data/cache/images/300x225/d/e/derive_from1.jpg,https://audio.tudienkala.com/audio/d/e/derive_from.mp3
97,dozen,/'dʌzn/,n,một tá (12 cái),I have a dozen pens.,Tôi có một tá bút.,https://audio.tudienkala.com/data/cache/images/300x225/d/o/dozen1.jpg,https://audio.tudienkala.com/audio/d/o/dozen.mp3
97,exactly,/ɪɡˈzæktli/,adv,chính xác,"It was a warm day, if not exactly hot","Đó là một ngày ấm áp, nếu không nói chính xác là nóng",https://audio.tudienkala.com/data/cache/images/300x225/e/x/exactly2.jpg,https://audio.tudienkala.com/audio/e/x/exactly.mp3
97,finance,/ˈfaɪnæns/,n,tài chính,"New York is the center of global finance, communications and business.","New York là trung tâm tài chính, thông tin và kinh tế của toàn thế giới.",https://audio.tudienkala.com/data/cache/images/300x225/f/i/finance1.jpg,https://audio.tudienkala.com/audio/f/i/finance.mp3
97,floor,/flɔː/,n,"tầng, lầu",My classroom is on the third floor.,Phòng học tôi ở tầng ba.,https://audio.tudienkala.com/data/cache/images/300x225/f/l/floor2.jpg,https://audio.tudienkala.com/audio/f/l/floor-l6.mp3
97,lemon,/'lemən/,n,chanh vàng,How much is a kilo of lemons?,Giá bao nhiêu cho một kg chanh?,https://audio.tudienkala.com/data/cache/images/300x225/l/e/lemon1.png,https://audio.tudienkala.com/audio/l/e/lemon.mp3
97,live,/lɪv/,v,"sống, sinh sống",My parents live in New York.,Ba mẹ tôi sống tại New York.,https://audio.tudienkala.com/data/cache/images/300x225/l/i/live-l61.jpg,https://audio.tudienkala.com/audio/l/i/live-l6.mp3
97,low,/ləʊ/,adj,thấp,We like low temperature,Chúng tôi thích nhiệt độ thấp.,https://audio.tudienkala.com/data/images_example/300x225/w/e/we_like_lo_ex2_5624becf7f8b9ac7111962e1.jpg,https://audio.tudienkala.com/audio/l/o/low.mp3
97,million,/ˈmɪljən/,n,triệu,It must be worth a million dollars.,Nó phải có giá trị một triệu đô la.,https://audio.tudienkala.com/data/cache/images/300x225/m/i/million1.jpg,https://audio.tudienkala.com/audio/m/i/million.mp3
97,nation,/ˈneɪʃən/,n,"quốc gia, đất nước",Vietnam is a heroic nation.,Việt Nam là một đất nước anh hùng.,https://audio.tudienkala.com/data/cache/images/300x225/n/a/nation1.png,https://audio.tudienkala.com/audio/n/a/nation.mp3
97,pattern,/ˈpætə(r)n/,n,"mẫu vẽ, họa tiết",She wore a dress with a pattern of roses on it.,Cô ấy mặc một chiếc váy với một mẫu hình hoa hồng trên đó.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/pattern1.jpg,https://audio.tudienkala.com/audio/p/a/pattern.mp3
97,power,/ˈpaʊər/,n,"điện, năng lượng",They sometimes cut the power in the summer.,Họ đôi khi cắt điện vào mùa hè.,https://audio.tudienkala.com/data/cache/images/300x225/p/o/power1.jpg,https://audio.tudienkala.com/audio/p/o/power.mp3
97,restore,/ris´tɔ:/,v,"hồi phục, khôi phục lại",The cleaning restored the whiteness of my teeth.,Việc làm sạch răng đã phục hồi độ trắng của hàm răng tôi.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/restore1.png,https://audio.tudienkala.com/audio/r/e/restore.mp3
97,salary,/ˈsæləri/,n,lương hàng tháng,The technician was pleased to have a raise in salary after only six months on the job.,Người kỹ thuật viên đã hài lòng khi có sự tăng lương chỉ sau 6 tháng làm việc.,https://audio.tudienkala.com/data/cache/images/300x225/s/a/salary1.png,https://audio.tudienkala.com/audio/s/a/salary.mp3
97,shop,/ʃɒp/,n,"cửa hàng, cửa hiệu",There's a little gift shop around the corner,Có một cửa hàng quà tặng nhỏ quanh góc đường,https://audio.tudienkala.com/data/cache/images/300x225/s/h/shop2.jpg,https://audio.tudienkala.com/audio/s/h/shop.mp3
97,steel,/stiːl/,n,thép,The frame is made of steel,Khung hình được làm bằng thép,https://audio.tudienkala.com/data/cache/images/300x225/s/t/steel1.jpg,https://audio.tudienkala.com/audio/s/t/steel.mp3
97,technique,/tekˈniːk/,n,"kĩ thuật, phương pháp",The artist combines different techniques in the same painting,Các nghệ sĩ kết hợp các phương pháp khác nhau trong bức tranh tương tự,https://audio.tudienkala.com/data/cache/images/300x225/t/e/technique2.jpg,https://audio.tudienkala.com/audio/t/e/technique.mp3
97,tooth,/tu:θ/,n,răng,Jane had her first tooth when she was only five months.,Jane có chiếc răng đầu tiên khi mới 5 tháng tuổi.,https://audio.tudienkala.com/data/cache/images/300x225/t/o/tooth2.png,https://audio.tudienkala.com/audio/t/o/tooth-l6.mp3
97,twist,/twɪst/,n,"sự vặn, xoay",She gave the lid another twist and it came off.,Cô ấy đã vặn cái nắp một lần nữa và nó rơi ra.,https://audio.tudienkala.com/data/images_example/300x225/s/h/she_gave_t_ex2_587727567f8b9af52f8b45d7.png,https://audio.tudienkala.com/audio/t/w/twist.mp3
97,unwilling,/ʌnˈwɪlɪŋ/,adj,không sẵn lòng hoặc không muốn làm gì,They are unwilling to invest any more money in the project,Họ không sẵn sàng đầu tư tiền nhiều hơn trong dự án,https://audio.tudienkala.com/data/cache/images/300x225/u/n/unwilling2.jpg,https://audio.tudienkala.com/audio/u/n/unwilling.mp3
97,valuable,/ˈvæljuəbl/,adj,quý giá,This advice was to prove valuable,Lời khuyên này đã được chứng minh có giá trị,https://audio.tudienkala.com/data/cache/images/300x225/v/a/valuable2.jpg,https://audio.tudienkala.com/audio/v/a/valuable.mp3
97,village,/ˈvɪlɪdʒ/,n,làng,My village is very far from the town.,Làng tôi ở rất xa thị trấn.,https://audio.tudienkala.com/data/cache/images/300x225/v/i/village1.png,https://audio.tudienkala.com/audio/v/i/village.mp3
97,ability,/ə'biliti/,n,"năng lực, khả năng, tài năng",The designer's ability was obvious from her porfolio.,Năng lực của người thiết kế đã rõ ràng từ cặp hồ sơ (thiết kế) của cô ta.,https://audio.tudienkala.com/data/cache/images/300x225/a/b/ability1.jpg,https://audio.tudienkala.com/audio/a/b/ability.mp3
97,anywhere,/ˈeniweər/,adv,"(dùng thay cho somewhere, trong câu phủ định và câu hỏi)",I can't see it anywhere,Tôi không thể nhìn thấy nó ở bất cứ đâu,https://audio.tudienkala.com/data/images_example/300x225/i/_/i_cant_see_ex2_587727577f8b9af52f8b45dd.jpg,https://audio.tudienkala.com/audio/a/n/anywhere.mp3
97,approximately,/əˈprɒksɪmətli/,adv,"khoảng, gần như",The job will take approximately three weeks.,Công việc đó sẽ mất khoảng ba tuần.,https://audio.tudienkala.com/data/cache/images/300x225/a/p/approximately1.png,https://audio.tudienkala.com/audio/a/p/approximately.mp3
97,blue,/blu:/,adj,xanh da trời,I have a blue pencil case.,Tôi có một hộp bút màu xanh.,https://audio.tudienkala.com/data/cache/images/300x225/b/l/blue2.jpg,https://audio.tudienkala.com/audio/b/l/blue.mp3
97,boring,/ˈbɔːrɪŋ/,adj,buồn tẻ,I don’t think he’s such a boring man.,Tôi không nghĩ anh ta lại là một người buồn tẻ như vậy.,https://audio.tudienkala.com/data/cache/images/300x225/b/o/boring1.png,https://audio.tudienkala.com/audio/b/o/boring.mp3
97,busy,/ˈbɪzi/,adj,bận rộn,I’m very busy now.,Hiện tôi rất bận.,https://audio.tudienkala.com/data/cache/images/300x225/b/u/busy1.png,https://audio.tudienkala.com/audio/b/u/busy.mp3
97,calculate,/ˈkælkjuleɪt/,v,"tính, tính toán",It's difficult to calculate how long the move will take.,Thật khó để tính toán di chuyển sẽ mất bao lâu.,https://audio.tudienkala.com/data/cache/images/300x225/c/a/calculate2.jpg,https://audio.tudienkala.com/audio/c/a/calculate.mp3
97,cigarette,/ˌsɪɡərˈet/,n,thuốc lá,He swore to renounce cigarette.,Anh ta đã thề là sẽ bỏ thuốc lá.,https://audio.tudienkala.com/data/cache/images/300x225/c/i/cigarette2.jpg,https://audio.tudienkala.com/audio/c/i/cigarette.mp3
97,cloud,/klaʊd/,n,"mây, đám mây",The sun went behind a cloud.,Mặt trời đã đi phía sau một đám mây.,https://audio.tudienkala.com/data/cache/images/300x225/c/l/cloud1.jpg,https://audio.tudienkala.com/audio/c/l/cloud.mp3
97,concept,/ˈkɒnsept/,n,khái niệm,Can you grasp the concept of marketing?,Bạn có nắm bắt được khái niệm marketing không?,https://audio.tudienkala.com/data/images_example/300x225/c/a/can_you_gr_ex1_587727587f8b9af52f8b45e4.jpg,https://audio.tudienkala.com/audio/c/o/concept.mp3
97,confident,/ˈkɒnfɪdənt /,adj,"tự tin, tin tưởng",They are more confident than I thought.,Họ tự tin hơn tôi tưởng.,https://audio.tudienkala.com/data/cache/images/300x225/c/o/confident1.png,https://audio.tudienkala.com/audio/c/o/confident.mp3
97,crash,/kræʃ/,v,"va chạm, đâm sầm",The plane crashed into a mountainside.,Chiếc máy bay đâm sầm vào một sườn núi.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_plane__ex1_56248d0d7f8b9a000de3d28d.jpg,https://audio.tudienkala.com/audio/c/r/crash.mp3
98,describe,/dɪˈskraɪb/,v,miêu tả,Can you describe your house?,Bạn có thể mô tả ngôi nhà của bạn không?,https://audio.tudienkala.com/data/cache/images/300x225/d/e/describe1.jpg,https://audio.tudienkala.com/audio/d/e/describe.mp3
98,discuss,/dɪˈskʌs/,v,"thảo luận, tranh luận (một vấn đề gì)",They held a meeting to discuss the future of the company.,Họ đã tổ chức một cuộc họp để thảo luận về tương lai của công ty.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/discuss2.jpg,https://audio.tudienkala.com/audio/d/i/discuss.mp3
98,disgusting,/dɪsˈɡʌstɪŋ/,adj,"cực kì khó chịu, ghê tởm",What a disgusting smell!,Thật là một mùi ghê tởm!,https://audio.tudienkala.com/data/cache/images/300x225/d/i/disgusting2.jpg,https://audio.tudienkala.com/audio/d/i/disgusting.mp3
98,e.g.,/iː ˈdʒiː/,abbreviation,"ví dụ (viết tắt của ""exempli gratia"")","Products imported from many countries, e.g., Japan.","Sản phẩm được nhập khẩu từ nhiều nước, ví dụ Nhật Bản.",https://audio.tudienkala.com/data/cache/images/300x225/e/0/e.g.2.jpg,https://audio.tudienkala.com/audio/e/0/e.g..mp3
